sample_id,dataset_name,source_video_id,group_id,split,label,residual_sequence_path,video_id,generator_name,prompt_sha256,source_video_path,source_video_sha256,residual_sha256,sampling_mode,selected_frame_count,clip_length,clip_count,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,license_status
real::RN_7nPK_pYI_0_0to319,AIGVDBench,RN_7nPK_pYI_0_0to319,aigvdbench:RN_7nPK_pYI_0_0to319,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Uk5fN25QS19wWUlfMF8wdG8zMTk/result.json,RN_7nPK_pYI_0_0to319.mp4,,8d4adbffd556636a105f3f0c21e0cbf7d389d3e0a74ac0a90bbd556f81cb6030,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpSTl83blBLX3BZSV8wXzB0bzMxOQ/real.mp4,f60936b93b7baf7b21c9504e774511f8e816c6e10198dfc95c4d5a56a42e1d50,b5ee546dff8fb1202cd65d5ad2c6583699094d7cc8c8fa5f4bd31097cac00240,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::RN_7nPK_pYI_0_0to319,AIGVDBench,RN_7nPK_pYI_0_0to319,aigvdbench:RN_7nPK_pYI_0_0to319,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpSTl83blBLX3BZSV8wXzB0bzMxOQ/result.json,RN_7nPK_pYI_0_0to319.mp4,Open-Sora,8d4adbffd556636a105f3f0c21e0cbf7d389d3e0a74ac0a90bbd556f81cb6030,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpSTl83blBLX3BZSV8wXzB0bzMxOQ/open_sora.mp4,6c0f59bb403d722396ebcb8082acb4a0e0b9a18f0540e138ff5c6779d5cc5c34,6a33a9383e740b9f476f3e7419d95d46b2cbaaf7344d3656ce248c4d17ebeff8,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::YUPQHE8dOyI_9_0to176,AIGVDBench,YUPQHE8dOyI_9_0to176,aigvdbench:YUPQHE8dOyI_9_0to176,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6WVVQUUhFOGRPeUlfOV8wdG8xNzY/result.json,YUPQHE8dOyI_9_0to176.mp4,,cb788dc0b5f088285c9dca169ce4527f240cf5c2b89319897280edfcf3215d88,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpZVVBRSEU4ZE95SV85XzB0bzE3Ng/real.mp4,ce86521f410e5557d63040a663d7930400c2c6cdb06b0a0d972afc222ac70478,d29c7e69bbed50cc858b6ef0f4b68793967d582253585422a7b17325032be7b1,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::YUPQHE8dOyI_9_0to176,AIGVDBench,YUPQHE8dOyI_9_0to176,aigvdbench:YUPQHE8dOyI_9_0to176,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpZVVBRSEU4ZE95SV85XzB0bzE3Ng/result.json,YUPQHE8dOyI_9_0to176.mp4,Open-Sora,cb788dc0b5f088285c9dca169ce4527f240cf5c2b89319897280edfcf3215d88,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpZVVBRSEU4ZE95SV85XzB0bzE3Ng/open_sora.mp4,2065ee7ed1a882eb957263f4662c989dcacd8509960db598daeef0953c27f93d,316d65aeec10f435a8305d078825b8d6a57557185a6db31dc1e1f1f7bdd60cda,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::mHoO8vEm1co_1_34to168,AIGVDBench,mHoO8vEm1co_1_34to168,aigvdbench:mHoO8vEm1co_1_34to168,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6bUhvTzh2RW0xY29fMV8zNHRvMTY4/result.json,mHoO8vEm1co_1_34to168.mp4,,7186d5a367aca34e11a28f75772bb882b263fc98f200377f0b2a582471d0b5db,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDptSG9POHZFbTFjb18xXzM0dG8xNjg/real.mp4,8af472290251414c4441e80d63a684757f24e2a0b750940d1ebd4ffb9d1b9a72,6e0755ee84954157c219f62a3d59e591acedf151b79a1ff6c56aefc7a0c5bc95,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::mHoO8vEm1co_1_34to168,AIGVDBench,mHoO8vEm1co_1_34to168,aigvdbench:mHoO8vEm1co_1_34to168,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjptSG9POHZFbTFjb18xXzM0dG8xNjg/result.json,mHoO8vEm1co_1_34to168.mp4,Open-Sora,7186d5a367aca34e11a28f75772bb882b263fc98f200377f0b2a582471d0b5db,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDptSG9POHZFbTFjb18xXzM0dG8xNjg/open_sora.mp4,c230790157817f3a34e5adfb902534a8c89827c8142bb2a7f511ef8fcf866ba7,ab391c88209987b64ee46ff0ac9dae5363cc71866af67dbf72c4a6d262d438bb,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::ci8GjIKQDKU_24_0to109,AIGVDBench,ci8GjIKQDKU_24_0to109,aigvdbench:ci8GjIKQDKU_24_0to109,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Y2k4R2pJS1FES1VfMjRfMHRvMTA5/result.json,ci8GjIKQDKU_24_0to109.mp4,,e0ad2b40bc02ebcaa952e4bdf5750b437d3ab0836016db2268673b7b48f5a8cf,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpjaThHaklLUURLVV8yNF8wdG8xMDk/real.mp4,0899197c0664c0ed0d7320c70aa98e470cc95fb213f0021af42ed4ffba8fe2f9,fb929a2438102fb67e75646b1c7b93b25706171c040f09fffcf66f8fadbd4983,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::ci8GjIKQDKU_24_0to109,AIGVDBench,ci8GjIKQDKU_24_0to109,aigvdbench:ci8GjIKQDKU_24_0to109,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpjaThHaklLUURLVV8yNF8wdG8xMDk/result.json,ci8GjIKQDKU_24_0to109.mp4,Open-Sora,e0ad2b40bc02ebcaa952e4bdf5750b437d3ab0836016db2268673b7b48f5a8cf,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpjaThHaklLUURLVV8yNF8wdG8xMDk/open_sora.mp4,e027ef538c44bd4d8192ad086423e8a8725ab65bc8125d22c89345c70aa016e5,997e78bc7be91aad89e5140ab23f0981d7a64600f1b3876799e406ee0820ca89,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::9S2-sD1HIbQ_21_126to247,AIGVDBench,9S2-sD1HIbQ_21_126to247,aigvdbench:9S2-sD1HIbQ_21_126to247,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6OVMyLXNEMUhJYlFfMjFfMTI2dG8yNDc/result.json,9S2-sD1HIbQ_21_126to247.mp4,,618816e69c11af14189bb11e7cce76eb2f703807b0d9a2ed5ec508c41143fdec,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo5UzItc0QxSEliUV8yMV8xMjZ0bzI0Nw/real.mp4,b98cb3a4a3ec396b4b9f8f27f06b4a9a69851a5e6ca26e2e0edf2bf1e6e46b7a,860069ad5784bcc088f14e3ba22019c611456325168507c09af2b16308260c37,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::9S2-sD1HIbQ_21_126to247,AIGVDBench,9S2-sD1HIbQ_21_126to247,aigvdbench:9S2-sD1HIbQ_21_126to247,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo5UzItc0QxSEliUV8yMV8xMjZ0bzI0Nw/result.json,9S2-sD1HIbQ_21_126to247.mp4,Open-Sora,618816e69c11af14189bb11e7cce76eb2f703807b0d9a2ed5ec508c41143fdec,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo5UzItc0QxSEliUV8yMV8xMjZ0bzI0Nw/open_sora.mp4,188d7bd462a9a912d034097cb64b79e8e4589b1865fe2119ee3b6f392e604d5a,9aefcb44e2c60b5e5ef8d2fb0cf9d671600af7968935fca7a98cb12ad1369fcc,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::EXmiHun7d-8_29_776to898,AIGVDBench,EXmiHun7d-8_29_776to898,aigvdbench:EXmiHun7d-8_29_776to898,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6RVhtaUh1bjdkLThfMjlfNzc2dG84OTg/result.json,EXmiHun7d-8_29_776to898.mp4,,c494b6eb7b4c41dcbefc18e49f058ef331ffbcbd8c728a4b69a60255f228c4cf,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpFWG1pSHVuN2QtOF8yOV83NzZ0bzg5OA/real.mp4,2d270c00633ee4009711977345480cbf47d55e0289e564090327b166ebdffa54,2fa77c3fe43f7639f9aba413cb8d3aa38875ea0e927188fad784be149744f589,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::EXmiHun7d-8_29_776to898,AIGVDBench,EXmiHun7d-8_29_776to898,aigvdbench:EXmiHun7d-8_29_776to898,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpFWG1pSHVuN2QtOF8yOV83NzZ0bzg5OA/result.json,EXmiHun7d-8_29_776to898.mp4,Open-Sora,c494b6eb7b4c41dcbefc18e49f058ef331ffbcbd8c728a4b69a60255f228c4cf,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpFWG1pSHVuN2QtOF8yOV83NzZ0bzg5OA/open_sora.mp4,020f08ea69d7bb51341a2758d86b9d26f391ea1facc13c8535b5e2df728ecddd,b9d27d45eeae927d9d73d3ca0eb1ab79bd49963b54a71da58344110dda74435e,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::wmd4Nbunuyg_11_193to331,AIGVDBench,wmd4Nbunuyg_11_193to331,aigvdbench:wmd4Nbunuyg_11_193to331,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6d21kNE5idW51eWdfMTFfMTkzdG8zMzE/result.json,wmd4Nbunuyg_11_193to331.mp4,,cf16c4214ade77743dc6f8ca1b1d46029358e26e8b4c25da631e1aab193986d3,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp3bWQ0TmJ1bnV5Z18xMV8xOTN0bzMzMQ/real.mp4,3f98206d3aad2de695850301c2d15ec9a21738b63523a62cfda25ac55c48b5ee,f5dbe1976214470ec27a8cea5623ebf5b4d5984c169f9dc0a079f33916df2b7f,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::wmd4Nbunuyg_11_193to331,AIGVDBench,wmd4Nbunuyg_11_193to331,aigvdbench:wmd4Nbunuyg_11_193to331,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp3bWQ0TmJ1bnV5Z18xMV8xOTN0bzMzMQ/result.json,wmd4Nbunuyg_11_193to331.mp4,Open-Sora,cf16c4214ade77743dc6f8ca1b1d46029358e26e8b4c25da631e1aab193986d3,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp3bWQ0TmJ1bnV5Z18xMV8xOTN0bzMzMQ/open_sora.mp4,12bed48df0047cb75bbea1215b5e2187a17ddaac345dc4b71cc4d2fdf1f0f01c,a40c97394252da414572ac6d92a65ac091daf61021582da953ae894af3787e99,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::w7h--c54_O8_24_0to135,AIGVDBench,w7h--c54_O8_24_0to135,aigvdbench:w7h--c54_O8_24_0to135,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6dzdoLS1jNTRfTzhfMjRfMHRvMTM1/result.json,w7h--c54_O8_24_0to135.mp4,,744c7e59ce4f11da82e61c45ef259bba763316eeb80349809eb3f69492af256a,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp3N2gtLWM1NF9POF8yNF8wdG8xMzU/real.mp4,7b30573950b77cccf249e5f9a93e21e193ae5ede3234abda0f5ccdc1932323f6,a13bacee6d914f0ac9336fbb147013db628f0c59c5569b97592bd831b2a42fd1,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::w7h--c54_O8_24_0to135,AIGVDBench,w7h--c54_O8_24_0to135,aigvdbench:w7h--c54_O8_24_0to135,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp3N2gtLWM1NF9POF8yNF8wdG8xMzU/result.json,w7h--c54_O8_24_0to135.mp4,Open-Sora,744c7e59ce4f11da82e61c45ef259bba763316eeb80349809eb3f69492af256a,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp3N2gtLWM1NF9POF8yNF8wdG8xMzU/open_sora.mp4,db9e1b0242d5266ef71142598ca07dfa22a74e7758418adfa51c5de1e94c35b8,9adaab5cd28c12724a1e063e0317b940bd2c5ad75dc0b5c2b11a8bfe0125a35a,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::2lTq3d3vY04_0_96to280,AIGVDBench,2lTq3d3vY04_0_96to280,aigvdbench:2lTq3d3vY04_0_96to280,train,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6MmxUcTNkM3ZZMDRfMF85NnRvMjgw/result.json,2lTq3d3vY04_0_96to280.mp4,,eec4109af964c66ceadf20bfaa9091b77d856411aa522c4ba2702725f11a39e2,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoybFRxM2QzdlkwNF8wXzk2dG8yODA/real.mp4,411235d233bf20090d7bf045141c3aba5c9fd8ba7ac6e2b7358205884650cd80,dae06bb48def5802bdd151089542cde7a377d67ac8353b0e0f5f19a3f9b92896,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::2lTq3d3vY04_0_96to280,AIGVDBench,2lTq3d3vY04_0_96to280,aigvdbench:2lTq3d3vY04_0_96to280,train,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjoybFRxM2QzdlkwNF8wXzk2dG8yODA/result.json,2lTq3d3vY04_0_96to280.mp4,Open-Sora,eec4109af964c66ceadf20bfaa9091b77d856411aa522c4ba2702725f11a39e2,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoybFRxM2QzdlkwNF8wXzk2dG8yODA/open_sora.mp4,a283e120e7e3b036714cbfacbd82ce7d74f74b141cfa816f5569afd2a22092a7,2f12003807c4a7c610bf56c9637f4c027d1bd5ee6f264559a0409e10c41ac723,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
